,protid,P,S,C
782,x0782_X,5127,9023,3805
783,x0783_X,4790,10105,3441
784,x0784_X,5978,11123,4427
785,x0785_X,5652,9810,4041
786,x0786_X,6457,9683,4770
787,x0787_X,6078,11118,4125
788,x0788_X,5352,10893,4258
789,x0789_X,6070,10205,4635
790,x0790_X,4815,8811,3579
791,x0791_X,5133,8484,3961
792,x0792_X,5306,9770,3452
793,x0793_X,5620,10335,4548
794,x0794_X,6891,12472,4947
795,x0795_X,4835,9777,3533
796,x0796_X,5428,9952,4123
797,x0797_X,6722,12427,4504
798,x0798_X,5837,9502,4362
799,x0799_X,5399,9382,3940
800,x0800_X,5916,11177,4435
801,x0801_X,5051,9629,3656
802,x0802_X,4982,8357,4052
803,x0803_X,5882,11698,4156
804,x0804_X,6282,12701,4453
805,x0805_X,4990,9437,3339
806,x0806_X,6074,10259,4782
807,x0807_X,6441,11717,3997
808,x0808_X,6495,10327,5123
809,x0809_X,4551,7169,3158
