,protid,P,S,C
700,x0700_ ,3827,5054,1559
701,x0701_ ,3808,5471,1599
702,x0702_ ,3732,4638,1783
703,x0703_ ,3407,4495,1689
704,x0704_ ,3759,5427,1840
705,x0705_ ,2674,4137,1190
706,x0706_ ,4359,4417,1955
707,x0707_ ,3373,5470,1453
708,x0708_ ,3743,4598,1529
709,x0709_ ,3764,4966,1710
710,x0710_ ,3424,5122,1750
711,x0711_ ,2737,4415,1233
712,x0712_ ,3120,4616,1444
713,x0713_ ,3979,4348,1826
714,x0714_ ,3760,4582,1528
715,x0715_ ,3486,4897,1628
716,x0716_ ,3244,4676,1260
717,x0717_ ,3499,4033,1648
718,x0718_ ,3128,5127,1336
719,x0719_ ,3947,4006,1638
720,x0720_ ,3555,5067,1531
721,x0721_ ,3264,4590,1326
722,x0722_ ,3802,5357,1426
723,x0723_ ,3991,5688,1646
724,x0724_ ,3375,5342,1436
725,x0725_ ,4237,4518,1685
726,x0726_ ,4199,5670,1912
727,x0727_ ,3238,4357,1316
728,x0728_ ,4016,5354,1805
729,x0729_ ,3828,5257,1646
730,x0730_ ,4829,5090,2016
731,x0731_ ,3662,4862,1629
732,x0732_ ,3851,4701,1744
733,x0733_ ,4036,4250,1725
734,x0734_ ,4131,4041,1698
735,x0735_ ,3958,5811,1859
736,x0736_ ,3730,4352,1509
737,x0737_ ,3774,5007,1659
738,x0738_ ,4662,5733,2166
739,x0739_ ,3815,4682,1799
740,x0740_ ,4011,5235,1929
741,x0741_ ,3557,4680,1633
742,x0742_ ,3032,3992,1104
743,x0743_ ,3908,4738,1650
744,x0744_ ,3601,5166,1529
745,x0745_ ,4101,5840,1994
746,x0746_ ,5324,6822,2560
747,x0747_ ,4121,5881,2088
748,x0748_ ,4236,5833,1866
749,x0749_ ,3852,5770,2159
750,x0750_ ,3922,6852,2267
751,x0751_ ,3908,6861,2272
752,x0752_ ,4073,6856,2274
753,x0753_ ,4275,6343,2262
754,x0754_ ,5062,7191,2625
755,x0755_ ,4178,4769,2079
756,x0756_ ,5206,6231,2759
757,x0757_ ,4615,6430,2321
758,x0758_ ,4970,5571,2339
759,x0759_ ,4636,6327,2240
760,x0760_ ,5162,6843,2530
761,x0761_ ,4004,5283,1888
762,x0762_ ,5915,6387,2749
763,x0763_ ,4904,4664,2367
764,x0764_ ,5349,5618,2236
765,x0765_ ,6784,6731,3321
766,x0766_ ,5274,5026,2420
767,x0767_ ,5925,5338,2598
768,x0768_ ,5705,4776,2399
769,x0769_ ,6318,4606,2771
770,x0770_ ,5276,4130,2529
771,x0771_ ,5480,4241,2369
772,x0772_ ,5518,4792,2570
773,x0773_ ,4782,3631,2318
774,x0774_ ,5047,3014,2379
775,x0775_ ,5487,3540,2601
