,protid,P,S,C
544,x0544_X,81380,424232,40923
545,x0545_X,78580,442003,43870
546,x0546_X,82539,466279,42510
547,x0547_X,80026,435261,41753
548,x0548_X,81554,476037,43565
549,x0549_X,80277,440900,40093
550,x0550_X,78867,449596,43452
551,x0551_X,76327,441739,41087
552,x0552_X,75753,435728,40294
553,x0553_X,82589,442085,42971
554,x0554_X,80501,446534,41676
555,x0555_X,74956,424628,39657
556,x0556_X,82884,464933,43511
557,x0557_X,78371,433221,43339
558,x0558_X,85299,471095,44762
559,x0559_X,81729,447639,42547
560,x0560_X,89208,457136,43897
561,x0561_X,81846,423652,42083
562,x0562_X,78302,433499,39974
563,x0563_X,81421,449885,42750
564,x0564_X,86914,466070,44887
565,x0565_X,83432,450329,42440
566,x0566_X,81419,453356,44651
567,x0567_X,80285,439431,41554
568,x0568_X,78512,423361,40488
569,x0569_X,80149,434570,42321
570,x0570_X,79802,438425,41984
571,x0571_X,83108,455400,43073
572,x0572_X,78973,441388,44092
573,x0573_X,82339,440013,44228
574,x0574_X,79454,435810,42832
575,x0575_X,81073,436893,41187
576,x0576_X,78723,427321,39446
577,x0577_X,78376,433525,41977
578,x0578_X,76494,425930,40979
579,x0579_X,79554,459432,42595
580,x0580_X,76433,442180,40540
581,x0581_X,76188,438069,41728
582,x0582_X,84520,467425,43741
583,x0583_X,87138,473455,47160
584,x0584_X,84153,465713,45820
585,x0585_X,79189,443158,42106
586,x0586_X,77539,449379,42860
587,x0587_X,74557,443418,40121
588,x0588_X,78198,437789,41053
589,x0589_X,86269,471287,46894
590,x0590_X,80519,444022,42039
591,x0591_X,83475,454447,44738
592,x0592_X,74642,439628,42770
593,x0593_X,84181,464296,45028
594,x0594_X,83819,446637,46819
595,x0595_X,87360,483309,45936
596,x0596_X,82881,475747,44723
597,x0597_X,80933,450937,45405
598,x0598_X,88646,473069,49350
599,x0599_X,85708,462481,46406
600,x0600_X,86209,468333,47711
601,x0601_X,80624,442791,43165
602,x0602_X,84128,453512,45020
603,x0603_X,82629,468447,47889
604,x0604_X,83262,479949,48960
605,x0605_X,86389,469916,49245
606,x0606_X,85885,457878,50832
607,x0607_X,91802,500421,52457
608,x0608_X,88080,468006,48364
609,x0609_X,82381,454455,45824
610,x0610_X,85790,486488,47663
611,x0611_X,85978,480644,47764
612,x0612_X,84115,484921,48680
613,x0613_X,92192,492934,49375
