,protid,P,S,C
635,x0635_X,4703,24813,3380
636,x0636_X,5422,29924,3714
637,x0637_X,4283,23074,2778
638,x0638_X,5408,25318,3465
639,x0639_X,4146,23278,2957
640,x0640_X,4841,26164,3448
641,x0641_X,5317,29795,3948
642,x0642_X,4529,25148,3219
643,x0643_X,4578,25579,3513
644,x0644_X,5751,28990,4040
645,x0645_X,4653,25195,3305
646,x0646_X,4610,24502,3273
647,x0647_X,5107,26972,3432
648,x0648_X,5230,25468,3755
649,x0649_X,5320,28405,3950
650,x0650_X,5423,27743,3690
651,x0651_X,4225,21393,3302
652,x0652_X,5018,25575,3337
653,x0653_X,4884,25195,3332
654,x0654_X,5223,26149,3608
655,x0655_X,5055,26419,3506
656,x0656_X,4310,23319,2999
657,x0657_X,4121,23134,3126
658,x0658_X,4272,22192,3182
659,x0659_X,4385,20981,2837
660,x0660_X,4455,24684,3246
661,x0661_X,4403,24678,3050
662,x0662_X,4859,26648,3473
663,x0663_X,4770,28399,3416
664,x0664_X,4034,22470,2657
665,x0665_X,4204,22899,2787
666,x0666_X,4757,24769,3370
667,x0667_X,5318,28410,3947
668,x0668_X,3972,20915,2843
669,x0669_X,4737,27240,3268
670,x0670_X,4277,25099,3009
671,x0671_X,3893,20944,2658
672,x0672_X,4398,23954,3023
673,x0673_X,4224,22613,3053
674,x0674_X,4276,23042,3310
675,x0675_X,5358,26955,3733
676,x0676_X,4520,25896,3254
677,x0677_X,4764,26990,3226
678,x0678_X,4863,25919,3148
679,x0679_X,4497,23913,2965
680,x0680_X,5190,25767,3496
681,x0681_X,4915,26665,3400
682,x0682_X,4540,22940,3148
683,x0683_X,4499,24534,2845
684,x0684_X,4337,23253,3286
685,x0685_X,4560,23032,3533
686,x0686_X,4336,22270,3040
687,x0687_X,4252,22589,3049
688,x0688_X,4754,26302,3660
689,x0689_X,4318,23780,3277
690,x0690_X,4438,23769,3168
691,x0691_X,4205,24790,3136
692,x0692_X,3421,21881,2901
693,x0693_X,3820,21837,2784
694,x0694_X,4317,24761,3307
695,x0695_X,4401,25741,3269
696,x0696_X,4828,28664,3636
697,x0697_X,3910,22529,2722
698,x0698_X,3699,21056,2506
699,x0699_X,4220,25849,3084
700,x0700_X,4285,22971,2879
701,x0701_X,4277,24760,3094
702,x0702_X,4390,26418,3383
703,x0703_X,4462,25426,3265
704,x0704_X,3578,20226,2531
705,x0705_X,4243,23251,2887
706,x0706_X,4041,23754,2833
707,x0707_X,3804,22507,2609
708,x0708_X,4337,23579,2712
709,x0709_X,3998,22853,2795
710,x0710_X,4999,27278,3501
711,x0711_X,3908,23202,3025
712,x0712_X,3944,23364,3073
713,x0713_X,3880,22232,2808
714,x0714_X,4367,24007,3001
715,x0715_X,3998,21917,2765
716,x0716_X,3899,24569,2907
717,x0717_X,2957,18511,1752
718,x0718_X,3910,21642,2651
719,x0719_X,4402,27220,3358
720,x0720_X,4469,24054,3103
721,x0721_X,4345,22744,3046
722,x0722_X,3813,22602,2746
723,x0723_X,3625,21270,2600
724,x0724_X,4240,23785,3100
725,x0725_X,4128,22929,2833
726,x0726_X,4172,22739,3224
727,x0727_X,4220,22729,3186
728,x0728_X,4691,25503,3217
729,x0729_X,4775,26149,3529
730,x0730_X,4222,22258,3166
731,x0731_X,4798,24410,3432
732,x0732_X,4696,25935,3822
733,x0733_X,4431,26173,3326
734,x0734_X,4623,25349,3439
735,x0735_X,4144,23854,3127
736,x0736_X,4733,25290,3907
737,x0737_X,4476,24308,3601
738,x0738_X,4223,24458,3450
739,x0739_X,4621,24396,3368
740,x0740_X,4580,25668,3422
741,x0741_X,4049,22702,3139
742,x0742_X,4690,23957,3231
743,x0743_X,4208,23429,3239
744,x0744_X,3930,21261,2775
745,x0745_X,4620,24286,3479
746,x0746_X,4139,24842,3150
747,x0747_X,4052,22891,2947
748,x0748_X,4265,24275,3338
749,x0749_X,4589,23807,3230
750,x0750_X,4838,25827,3265
751,x0751_X,4681,24776,3183
752,x0752_X,4066,21117,3258
753,x0753_X,4039,22894,2957
754,x0754_X,4151,22002,3250
755,x0755_X,4782,24414,3444
756,x0756_X,4719,25138,3554
757,x0757_X,4089,23208,3084
758,x0758_X,4306,23458,3112
759,x0759_X,3632,23085,2686
760,x0760_X,3492,20071,2772
761,x0761_X,3879,21490,2834
762,x0762_X,4562,22725,3341
763,x0763_X,5346,26461,3971
764,x0764_X,5339,25519,3858
765,x0765_X,4672,25775,3223
766,x0766_X,4936,26004,3251
767,x0767_X,3993,22057,2870
768,x0768_X,4025,22487,2891
769,x0769_X,3876,21118,2501
770,x0770_X,4242,22486,2918
771,x0771_X,4155,22844,2891
772,x0772_X,4675,24128,3328
773,x0773_X,4614,22518,3249
774,x0774_X,4544,23158,3174
775,x0775_X,4400,23785,3441
776,x0776_X,4228,20750,2988
777,x0777_X,4026,21204,2973
778,x0778_X,4020,22526,2857
779,x0779_X,3466,18363,2481
780,x0780_X,3198,18077,2378
781,x0781_X,3447,18489,2374
782,x0782_X,4097,21435,2909
783,x0783_X,4299,24419,3160
784,x0784_X,4414,25405,3334
785,x0785_X,4151,23803,3171
786,x0786_X,3713,21975,2753
787,x0787_X,4144,24086,3145
788,x0788_X,4301,23401,3174
789,x0789_X,3844,20639,2545
790,x0790_X,4384,22593,2669
791,x0791_X,4415,22826,3140
792,x0792_X,5158,24291,3447
793,x0793_X,4178,22945,3012
794,x0794_X,4119,21310,2774
795,x0795_X,4220,22556,3114
796,x0796_X,4602,23311,3212
797,x0797_X,4560,24349,3222
798,x0798_X,4616,22435,3084
799,x0799_X,5132,25678,3643
800,x0800_X,5310,25680,3463
801,x0801_X,5328,26951,3499
802,x0802_X,4896,23368,3362
803,x0803_X,3763,21617,2586
804,x0804_X,5083,25722,3386
805,x0805_X,4506,22283,2857
806,x0806_X,5181,26343,3456
807,x0807_X,3847,22165,2668
808,x0808_X,4216,21669,2795
809,x0809_X,4157,21457,2827
810,x0810_X,4965,24886,3302
811,x0811_X,4925,25217,3269
812,x0812_X,4468,24756,2907
813,x0813_X,4764,24251,3370
814,x0814_X,4530,24803,3052
