,protid,P,S,C
743,x0743_X,13337,21330,7528
744,x0744_X,13870,22460,7923
745,x0745_X,14120,22791,8239
746,x0746_X,13394,22617,7945
747,x0747_X,13927,22084,7649
748,x0748_X,13491,22035,8430
749,x0749_X,14273,22942,7935
750,x0750_X,14975,24190,7500
751,x0751_X,15715,24411,8079
752,x0752_X,16347,23183,8675
753,x0753_X,12218,19450,6835
754,x0754_X,12937,19050,7353
755,x0755_X,15099,24812,8605
756,x0756_X,13780,19157,8104
757,x0757_X,13716,22322,8215
758,x0758_X,14541,21787,8223
759,x0759_X,15429,21591,8130
760,x0760_X,12343,21517,7756
761,x0761_X,14057,21666,8828
762,x0762_X,15077,24640,9111
763,x0763_X,14561,23810,8600
764,x0764_X,13327,21458,8286
765,x0765_X,14307,24970,7694
766,x0766_X,13137,20668,7236
767,x0767_X,16038,24062,9041
768,x0768_X,12937,21439,8110
769,x0769_X,12175,19346,6429
770,x0770_X,13275,20619,7434
771,x0771_X,14357,22917,8177
772,x0772_X,13491,22880,7585
773,x0773_X,15335,24135,9358
774,x0774_X,14187,22727,8537
775,x0775_X,16269,24003,8869
776,x0776_X,12677,20329,7464
777,x0777_X,14002,22585,7369
778,x0778_X,11132,18882,6842
779,x0779_X,13322,19658,7206
780,x0780_X,15377,22088,8288
781,x0781_X,13615,18562,7444
782,x0782_X,12575,18800,7128
783,x0783_X,12525,22129,7541
784,x0784_X,12558,21271,7499
785,x0785_X,12613,18435,6627
786,x0786_X,13702,20851,7352
787,x0787_X,14557,18724,7474
788,x0788_X,15187,19353,7946
789,x0789_X,14650,21509,6912
790,x0790_X,13394,20411,8100
791,x0791_X,13799,22381,8371
792,x0792_X,13597,19492,7952
793,x0793_X,14364,21079,7628
794,x0794_X,14936,22587,8837
795,x0795_X,14409,22895,8147
796,x0796_X,15359,21358,8133
797,x0797_X,15932,20295,8324
798,x0798_X,11791,19236,6923
799,x0799_X,15152,22757,8756
800,x0800_X,13521,21623,7634
801,x0801_X,12328,20678,7180
802,x0802_X,14446,22280,8124
803,x0803_X,15097,22730,7926
804,x0804_X,14928,22862,8266
805,x0805_X,16555,22998,8652
806,x0806_X,14706,23272,8382
807,x0807_X,13621,20045,7662
808,x0808_X,13033,19708,7729
809,x0809_X,13596,21757,7425
810,x0810_X,13243,20998,7375
811,x0811_X,12097,18973,7711
812,x0812_X,12600,19837,6623
813,x0813_X,13230,20006,7519
814,x0814_X,16601,25039,8763
815,x0815_X,13190,21479,7526
816,x0816_X,11824,17450,6504
817,x0817_X,12281,19960,7380
818,x0818_X,13353,23000,8198
