,protid,P,S,C
801,x0801_X,2369,2765,1082
802,x0802_X,2377,2811,1140
803,x0803_X,2127,2287,1046
804,x0804_X,2171,2554,946
805,x0805_X,2253,2612,1130
806,x0806_X,2316,2955,1170
807,x0807_X,2053,2630,988
808,x0808_X,2383,2782,1163
809,x0809_X,2066,2696,1016
810,x0810_X,2121,2566,984
811,x0811_X,2250,2799,1167
812,x0812_X,2252,2855,1109
813,x0813_X,2079,2563,1029
814,x0814_X,2176,2767,1052
815,x0815_X,2161,2533,1084
816,x0816_X,2144,2597,1037
817,x0817_X,2299,2778,1139
818,x0818_X,2182,2593,1111
819,x0819_X,2291,2598,1106
820,x0820_X,2120,2670,1096
821,x0821_X,2163,2585,1030
822,x0822_X,2130,2728,1137
823,x0823_X,2072,2567,1032
824,x0824_X,2164,2415,986
825,x0825_X,2214,2686,1095
826,x0826_X,2201,2806,1098
827,x0827_X,2238,2603,1045
828,x0828_X,2169,2625,1092
829,x0829_X,2109,2697,1080
830,x0830_X,2139,2383,1043
831,x0831_X,2039,2657,975
832,x0832_X,2313,2736,1167
833,x0833_X,2111,2730,1045
834,x0834_X,2453,2990,1227
835,x0835_X,1892,2552,912
836,x0836_X,2060,2775,943
837,x0837_X,2307,2786,1123
838,x0838_X,2026,2758,994
839,x0839_X,2419,2938,1198
840,x0840_X,2302,2812,1102
841,x0841_X,2274,2859,1083
842,x0842_X,2179,2785,1031
843,x0843_X,2074,2603,994
844,x0844_X,2214,2689,1092
845,x0845_X,2030,2569,1072
846,x0846_X,2316,2985,1140
847,x0847_X,2218,2772,1115
848,x0848_X,2020,2420,1020
849,x0849_X,1981,2653,1037
850,x0850_X,1972,2437,1051
851,x0851_X,2070,2544,1164
852,x0852_X,2016,2469,1080
853,x0853_X,2020,2476,1069
854,x0854_X,1946,2451,959
855,x0855_X,1929,2688,948
856,x0856_X,1916,2443,997
857,x0857_X,1945,2421,887
858,x0858_X,2055,2634,1089
859,x0859_X,2293,2785,1138
860,x0860_X,2165,2519,1202
861,x0861_X,2036,2526,1109
862,x0862_X,1950,2397,1009
863,x0863_X,1981,2484,1100
864,x0864_X,2039,2550,1082
865,x0865_X,2212,2601,1182
866,x0866_X,2306,2767,1143
867,x0867_X,2168,2609,1109
868,x0868_X,2091,2423,1051
869,x0869_X,2157,2558,1063
870,x0870_X,2225,2577,1193
871,x0871_X,2198,2626,1171
