,protid,P,S,C
682,x0682_X,13852,15381,5483
683,x0683_X,14079,15604,5828
684,x0684_X,13512,14520,4864
685,x0685_X,12112,15331,4942
686,x0686_X,11641,14468,4272
687,x0687_X,13167,15632,5392
688,x0688_X,14656,15677,5178
689,x0689_X,12358,15292,4735
690,x0690_X,15586,16937,6817
691,x0691_X,14015,13566,5059
692,x0692_X,12953,14112,4310
693,x0693_X,14106,16538,4601
694,x0694_X,14542,16927,5387
695,x0695_X,12975,15311,5125
696,x0696_X,14483,13455,5215
697,x0697_X,14160,15595,6291
698,x0698_X,13533,14896,5501
699,x0699_X,13253,15259,4641
700,x0700_X,11746,14797,5588
701,x0701_X,10574,13563,3829
702,x0702_X,13468,14858,5085
703,x0703_X,14598,17265,5538
704,x0704_X,10445,12203,3687
705,x0705_X,12039,16875,4497
706,x0706_X,13061,14354,5481
707,x0707_X,12433,12650,4807
708,x0708_X,12168,13980,5730
709,x0709_X,14718,14944,6116
710,x0710_X,12714,14776,5406
711,x0711_X,13392,15860,6526
712,x0712_X,14179,14511,5501
713,x0713_X,11889,10579,4793
714,x0714_X,12109,15666,5121
715,x0715_X,11458,12532,4930
716,x0716_X,12314,12343,5233
717,x0717_X,12222,13952,5452
718,x0718_X,12279,14582,4765
719,x0719_X,11207,12266,4257
720,x0720_X,13003,13140,5483
721,x0721_X,11929,14894,5308
722,x0722_X,15597,16886,6020
723,x0723_X,13640,13969,5287
724,x0724_X,11501,12986,5159
725,x0725_X,12351,14022,5758
726,x0726_X,11269,11592,5342
727,x0727_X,11674,13868,5334
728,x0728_X,11389,13527,5219
729,x0729_X,11969,14261,5901
730,x0730_X,11529,13671,5925
731,x0731_X,12194,14244,6202
732,x0732_X,11090,12241,5830
733,x0733_X,13629,13443,6858
734,x0734_X,12235,12975,5915
735,x0735_X,11531,13314,5290
736,x0736_X,12862,14538,6011
737,x0737_X,12152,13321,5652
738,x0738_X,10624,12930,4887
739,x0739_X,11977,12747,4922
740,x0740_X,11891,14478,5762
741,x0741_X,9668,11592,4165
742,x0742_X,12215,13492,5169
743,x0743_X,11553,15352,5226
744,x0744_X,11229,13922,4984
745,x0745_X,12777,17053,5681
746,x0746_X,11494,13891,5740
747,x0747_X,12796,14917,6478
748,x0748_X,14046,16186,7443
749,x0749_X,14733,17042,7565
750,x0750_X,12579,13332,5214
751,x0751_X,11428,14803,5900
752,x0752_X,10544,12552,5107
753,x0753_X,10791,12613,5516
754,x0754_X,11707,12774,5654
755,x0755_X,14288,15577,6991
756,x0756_X,12880,14585,6726
757,x0757_X,11044,12102,5534
758,x0758_X,12166,12662,6048
759,x0759_X,13839,15270,6669
760,x0760_X,14338,14960,7287
761,x0761_X,11630,12256,5275
762,x0762_X,11943,12836,6346
763,x0763_X,10339,12759,5105
764,x0764_X,10249,12664,5528
765,x0765_X,12872,12345,5908
766,x0766_X,11905,15547,5188
767,x0767_X,13190,15289,6501
768,x0768_X,13234,16170,6911
769,x0769_X,12933,13331,6121
770,x0770_X,12669,14548,5936
771,x0771_X,12383,14095,5907
772,x0772_X,11070,12213,4683
773,x0773_X,11195,11825,5421
774,x0774_X,9834,12625,4802
775,x0775_X,11626,11945,5109
776,x0776_X,12641,13952,5538
777,x0777_X,10870,12874,4936
778,x0778_X,10860,12598,4983
779,x0779_X,12177,14084,5617
780,x0780_X,10075,11628,5792
781,x0781_X,11404,13118,5124
782,x0782_X,11322,11995,6086
783,x0783_X,11791,14707,6913
784,x0784_X,13348,16056,6107
785,x0785_X,12652,14822,5679
786,x0786_X,11753,13427,5696
787,x0787_X,10190,13319,5411
788,x0788_X,12506,14101,6289
789,x0789_X,13267,16284,7034
790,x0790_X,12926,15905,6414
791,x0791_X,12419,16695,6664
792,x0792_X,12344,14112,5929
793,x0793_X,14072,14397,6247
794,x0794_X,12829,15320,6304
795,x0795_X,13559,14047,5805
796,x0796_X,13760,16680,6688
797,x0797_X,13020,15669,5502
798,x0798_X,11541,11379,5283
799,x0799_X,12356,13219,5550
800,x0800_X,12958,12816,6104
801,x0801_X,11362,13406,5367
802,x0802_X,13765,15465,6548
803,x0803_X,10996,15214,5668
804,x0804_X,12006,15472,5933
805,x0805_X,12042,13952,5381
806,x0806_X,12697,14211,5732
807,x0807_X,13116,15559,6041
808,x0808_X,10516,12395,4584
809,x0809_X,11467,14196,5462
810,x0810_X,12635,14136,5614
811,x0811_X,13059,15749,6437
812,x0812_X,11945,13230,5453
813,x0813_X,11862,14438,5075
814,x0814_X,13157,14663,4820
815,x0815_X,14184,16011,6933
816,x0816_X,11147,13180,5076
817,x0817_X,13295,14401,5974
818,x0818_X,12723,13480,5423
